timestamp,event_type,resource_type,resource_id,details
2621.0,BatchRetrofittedEvent,workshop,WS_01,"{""batch_id"": ""single_W0133"", ""event_id"": ""6d3f42c2-2dc2-434f-88cc-778a3d054100"", ""timestamp"": ""1769034081.3560412"", ""wagons"": ""[Wagon(id='W0133', length=20.1, is_loaded=False, track='parking12', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=2561.0, retrofit_end_time=2621.0, status=<WagonStatus.PARKING: 'parking'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_01', rake_id='transport_rake_WS_01_retrofitted_1769034081', train_id='T7', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
2621.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""c7ca305a-e777-4a25-ab53-464f43c2b306"", ""timestamp"": ""1769034081.3567946"", ""track"": ""track_19""}"
2621.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_01""}"
2622.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_01""}"
2623.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""retrofitted""}"
2624.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""retrofitted""}"
2625.0,WagonMovedEvent,wagon,W0132,"{""from_track"": ""WS_01"", ""movement_type"": ""shunting"", ""timestamp"": ""2625.0"", ""to_track"": ""retrofitted""}"
2625.0,WagonDistributedEvent,wagon,W0132,"{""batch_id"": ""transport_rake_WS_01_retrofitted_1769034081"", ""event_id"": ""861ef042-a543-4947-913d-684f2af0f90a"", ""timestamp"": ""1769034081.3584833""}"
2625.0,WagonMovedEvent,wagon,W0133,"{""from_track"": ""WS_01"", ""movement_type"": ""shunting"", ""timestamp"": ""2625.0"", ""to_track"": ""retrofitted""}"
2625.0,WagonDistributedEvent,wagon,W0133,"{""batch_id"": ""transport_rake_WS_01_retrofitted_1769034081"", ""event_id"": ""815b2496-622f-44f8-8ca6-48d2d41ac063"", ""timestamp"": ""1769034081.3590755""}"
2625.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
2626.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
2626.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""1ce70642-8a21-47f8-979d-23cb652e9c2e"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.3597581"", ""track"": ""track_19""}"
2626.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""816bd06d-3d56-4e93-a6aa-043e24eea5f9"", ""timestamp"": ""1769034081.3599684"", ""track"": ""track_19""}"
2626.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
2627.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
2628.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking12""}"
2629.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking12""}"
2630.0,WagonParkedEvent,wagon,W0132,"{""event_id"": ""1116f067-0f9f-4962-9aa4-e75b59ae389d"", ""parking_area_id"": ""parking12"", ""timestamp"": ""1769034081.3610678""}"
2630.0,WagonMovedEvent,wagon,W0132,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""2630.0"", ""to_track"": ""parking12""}"
2630.0,WagonParkedEvent,wagon,W0133,"{""event_id"": ""83480d30-86cf-4469-82a4-83071ab143c9"", ""parking_area_id"": ""parking12"", ""timestamp"": ""1769034081.3617024""}"
2630.0,WagonMovedEvent,wagon,W0133,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""2630.0"", ""to_track"": ""parking12""}"
2630.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""parking12"", ""to_track"": ""track_19""}"
2631.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""parking12"", ""to_track"": ""track_19""}"
2631.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""bc62e3f9-bed3-42b8-9364-0a4196471fb1"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.3629746"", ""track"": ""track_19""}"
2631.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""e1353c24-0e9d-4f8a-aa6d-1a28eb9907fa"", ""timestamp"": ""1769034081.3631656"", ""track"": ""track_19""}"
2631.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
2632.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
2636.0,WagonRetrofitCompletedEvent,wagon,W0134,"{""completion_time"": ""2636.0"", ""event_id"": ""f05cf15f-7c3e-4ddc-aa6f-dc7214ac93bd"", ""timestamp"": ""1769034081.3637998""}"
2636.0,WagonRetrofittedEvent,workshop,WS_02,"{""event_id"": ""6c8b6eaa-eca8-4232-aa26-61f8becc98e3"", ""timestamp"": ""1769034081.3641865"", ""wagon"": ""id='W0134' length=15.8 is_loaded=False track='parking13' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2576.0 retrofit_end_time=2636.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_02' rake_id='transport_rake_WS_02_retrofitted_1769034081' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2636.0,BatchRetrofittedEvent,workshop,WS_02,"{""batch_id"": ""single_W0134"", ""event_id"": ""037788f2-7d33-4fe7-b550-b83331e26f63"", ""timestamp"": ""1769034081.3643649"", ""wagons"": ""[Wagon(id='W0134', length=15.8, is_loaded=False, track='parking13', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=2576.0, retrofit_end_time=2636.0, status=<WagonStatus.PARKING: 'parking'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_02', rake_id='transport_rake_WS_02_retrofitted_1769034081', train_id='T7', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
2636.0,WagonRetrofitCompletedEvent,wagon,W0135,"{""completion_time"": ""2636.0"", ""event_id"": ""35dd2b12-188d-497b-8408-cba1f7f8bf1f"", ""timestamp"": ""1769034081.3646455""}"
2636.0,WagonRetrofittedEvent,workshop,WS_02,"{""event_id"": ""3c298a15-7ced-4edd-be99-9d2ee8aad44b"", ""timestamp"": ""1769034081.364987"", ""wagon"": ""id='W0135' length=19.4 is_loaded=False track='parking13' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=False retrofit_start_time=2576.0 retrofit_end_time=2636.0 status=<WagonStatus.PARKING: 'parking'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id='WS_02' rake_id='transport_rake_WS_02_retrofitted_1769034081' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2636.0,BatchRetrofittedEvent,workshop,WS_02,"{""batch_id"": ""single_W0135"", ""event_id"": ""1ced3233-7e5d-4c6c-a58e-075803d683fe"", ""timestamp"": ""1769034081.3651655"", ""wagons"": ""[Wagon(id='W0135', length=19.4, is_loaded=False, track='parking13', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=False, retrofit_start_time=2576.0, retrofit_end_time=2636.0, status=<WagonStatus.PARKING: 'parking'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id='WS_02', rake_id='transport_rake_WS_02_retrofitted_1769034081', train_id='T7', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None)]""}"
2638.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_01""}"
2639.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_01""}"
2645.0,WagonMovedEvent,wagon,W0136,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""2645.0"", ""to_track"": ""WS_01""}"
2645.0,WagonMovedEvent,wagon,W0137,"{""from_track"": ""retrofit"", ""movement_type"": ""shunting"", ""timestamp"": ""2645.0"", ""to_track"": ""WS_01""}"
2645.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""track_19""}"
2645.0,RetrofitStartedEvent,wagon,W0136,"{""bay_id"": ""WS_01_bay_0"", ""event_id"": ""5be422ff-1cd6-4d08-8d09-e2b63a428fc4"", ""timestamp"": ""1769034081.3675315""}"
2645.0,RetrofitStartedEvent,wagon,W0137,"{""bay_id"": ""WS_01_bay_1"", ""event_id"": ""12c09232-0cfe-4d0f-b1ea-1876e1a9820c"", ""timestamp"": ""1769034081.3677676""}"
2646.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_01"", ""to_track"": ""track_19""}"
2646.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""a2612def-9314-4bb8-927e-8182776e70f8"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.368186"", ""track"": ""track_19""}"
2646.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""5460dd48-03c7-451e-aad7-a5d8f0dbc0f1"", ""timestamp"": ""1769034081.3683784"", ""track"": ""track_19""}"
2646.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_02""}"
2647.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""WS_02""}"
2648.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_02"", ""to_track"": ""retrofitted""}"
2649.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""WS_02"", ""to_track"": ""retrofitted""}"
2650.0,WagonMovedEvent,wagon,W0134,"{""from_track"": ""WS_02"", ""movement_type"": ""shunting"", ""timestamp"": ""2650.0"", ""to_track"": ""retrofitted""}"
2650.0,WagonDistributedEvent,wagon,W0134,"{""batch_id"": ""transport_rake_WS_02_retrofitted_1769034081"", ""event_id"": ""3d7aec52-d99d-495e-9a0d-9405db9435a6"", ""timestamp"": ""1769034081.3698244""}"
2650.0,WagonMovedEvent,wagon,W0135,"{""from_track"": ""WS_02"", ""movement_type"": ""shunting"", ""timestamp"": ""2650.0"", ""to_track"": ""retrofitted""}"
2650.0,WagonDistributedEvent,wagon,W0135,"{""batch_id"": ""transport_rake_WS_02_retrofitted_1769034081"", ""event_id"": ""dfac7ff0-600b-44d7-99a7-a2a515f064f3"", ""timestamp"": ""1769034081.3705742""}"
2650.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
2651.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""track_19""}"
2651.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""d721b7be-4ddc-4e83-9349-890c0f0b1cfc"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.3713653"", ""track"": ""track_19""}"
2651.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""e24a1314-498b-4c79-aa0e-b9631e5e36b4"", ""timestamp"": ""1769034081.3716094"", ""track"": ""track_19""}"
2651.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
2652.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofitted""}"
2653.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking13""}"
2654.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofitted"", ""to_track"": ""parking13""}"
2655.0,WagonParkedEvent,wagon,W0134,"{""event_id"": ""10df66e3-94de-4578-ba46-f0d32e4028de"", ""parking_area_id"": ""parking13"", ""timestamp"": ""1769034081.3728216""}"
2655.0,WagonMovedEvent,wagon,W0134,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""2655.0"", ""to_track"": ""parking13""}"
2655.0,WagonParkedEvent,wagon,W0135,"{""event_id"": ""ad31202c-90f8-4eed-a264-5219d610377a"", ""parking_area_id"": ""parking13"", ""timestamp"": ""1769034081.3734686""}"
2655.0,WagonMovedEvent,wagon,W0135,"{""from_track"": ""retrofitted"", ""movement_type"": ""shunting"", ""timestamp"": ""2655.0"", ""to_track"": ""parking13""}"
2655.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""parking13"", ""to_track"": ""track_19""}"
2656.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""parking13"", ""to_track"": ""track_19""}"
2656.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""66b53048-3efc-4d66-9ccd-5421756c9fbf"", ""released_from"": ""yard"", ""timestamp"": ""1769034081.3748147"", ""track"": ""track_19""}"
2656.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""b47a0ece-10ce-422a-baad-f3acaf3cde26"", ""timestamp"": ""1769034081.3750145"", ""track"": ""track_19""}"
2656.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
2657.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""retrofit""}"
2663.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""WS_02""}"
