timestamp,event_type,resource_type,resource_id,details
2256.0,WagonMovedEvent,wagon,W0133,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2256.0"", ""to_track"": ""retrofit""}"
2256.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""7ba9a077-7b93-42aa-bef3-e5ed0e73d6af"", ""timestamp"": ""1769098157.4175124"", ""wagon"": ""id='W0133' length=20.1 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2256.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""track_19""}"
2261.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""track_19""}"
2261.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""e6cc655c-7974-4f8d-99d6-e56ea248de3a"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.4188192"", ""track"": ""track_19""}"
2376.0,TrainArrivedEvent,train,T8,"{""arrival_track"": ""collection"", ""event_id"": ""4d1bbbea-3c0a-4f13-83e1-886cc16f1434"", ""timestamp"": ""1769098157.4207582"", ""wagons"": ""[Wagon(id='W0154', length=23.1, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.TO_BE_RETROFFITED: 'to_be_retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0155', length=16.7, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.TO_BE_RETROFFITED: 'to_be_retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0156', length=16.7, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.TO_BE_RETROFFITED: 'to_be_retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0157', length=15.6, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.TO_BE_RETROFFITED: 'to_be_retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0158', length=22.9, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.TO_BE_RETROFFITED: 'to_be_retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0159', length=20.7, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.TO_BE_RETROFFITED: 'to_be_retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0160', length=18.1, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.TO_BE_RETROFFITED: 'to_be_retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0161', length=21.7, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.TO_BE_RETROFFITED: 'to_be_retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0162', length=23.8, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.TO_BE_RETROFFITED: 'to_be_retrofitted'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason=None, detailed_rejection_reason=None, rejection_time=None, collection_track_id=None), Wagon(id='W0163', length=17.1, is_loaded=False, track='collection1', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='collection1_FULL', detailed_rejection_reason='Track collection1 has no space for wagon W0163', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0164', length=15.7, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 15.7 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0165', length=21.7, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 21.7 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0166', length=19.5, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 19.5 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0167', length=20.7, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 20.7 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0168', length=15.7, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 15.7 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0169', length=19.4, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 19.4 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0170', length=17.1, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 17.1 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0171', length=23.6, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 23.6 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0172', length=23.4, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 23.4 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0173', length=18.3, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 18.3 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0174', length=24.7, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 24.7 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0175', length=15.4, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 15.4 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0176', length=22.8, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 22.8 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0177', length=20.1, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 20.1 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0178', length=19.1, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 19.1 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0179', length=24.9, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 24.9 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0180', length=20.2, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 20.2 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0181', length=24.1, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 24.1 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0182', length=15.3, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 15.3 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0183', length=18.7, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 18.7 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0184', length=17.0, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 17.0 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0185', length=15.5, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 15.5 meters needed)', rejection_time=2376.0, collection_track_id='collection1'), Wagon(id='W0186', length=23.0, is_loaded=False, track='collection', source_track_id=None, destination_track_id=None, arrival_time=None, needs_retrofit=True, retrofit_start_time=None, retrofit_end_time=None, status=<WagonStatus.REJECTED: 'rejected'>, coupler_type=<CouplerType.SCREW: 'screw'>, workshop_id=None, rake_id=None, train_id='T8', rejection_reason='COLLECTION_TRACK_FULL', detailed_rejection_reason='Collection track capacity exceeded (2.0 meters available, 23.0 meters needed)', rejection_time=2376.0, collection_track_id='collection1')]""}"
2376.0,LocomotiveAllocatedEvent,locomotive,LOCO_01,"{""allocated_to"": ""yard"", ""event_id"": ""eef40c07-ac3c-4b71-bfa5-086d7380bbdd"", ""timestamp"": ""1769098157.4231188"", ""track"": ""track_19""}"
2376.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""collection1""}"
2436.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""track_19"", ""to_track"": ""collection1""}"
2460.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""collection1"", ""to_track"": ""retrofit""}"
2520.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""collection1"", ""to_track"": ""retrofit""}"
2544.0,WagonMovedEvent,wagon,W0134,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2544.0"", ""to_track"": ""retrofit""}"
2544.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""8d660277-6961-4cf3-b93c-67838b9d833f"", ""timestamp"": ""1769098157.4254355"", ""wagon"": ""id='W0134' length=15.8 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2544.0,WagonMovedEvent,wagon,W0135,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2544.0"", ""to_track"": ""retrofit""}"
2544.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""a1659395-1288-4e0f-b66b-b08be5745ba2"", ""timestamp"": ""1769098157.4266646"", ""wagon"": ""id='W0135' length=19.4 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2544.0,WagonMovedEvent,wagon,W0136,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2544.0"", ""to_track"": ""retrofit""}"
2544.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""83b65f9e-765e-4e24-8f47-4b3c97510f08"", ""timestamp"": ""1769098157.4276745"", ""wagon"": ""id='W0136' length=19.0 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2544.0,WagonMovedEvent,wagon,W0137,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2544.0"", ""to_track"": ""retrofit""}"
2544.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""200ca79e-e101-45a8-9108-2549cdbd45de"", ""timestamp"": ""1769098157.4290407"", ""wagon"": ""id='W0137' length=17.1 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2544.0,WagonMovedEvent,wagon,W0138,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2544.0"", ""to_track"": ""retrofit""}"
2544.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""c0391233-18bb-4dcb-90ce-a7485c8f97a4"", ""timestamp"": ""1769098157.430227"", ""wagon"": ""id='W0138' length=22.8 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2544.0,WagonMovedEvent,wagon,W0140,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2544.0"", ""to_track"": ""retrofit""}"
2544.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""ad7384a5-b71d-4b88-8b49-60a6db749b72"", ""timestamp"": ""1769098157.4315495"", ""wagon"": ""id='W0140' length=22.6 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2544.0,WagonMovedEvent,wagon,W0141,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2544.0"", ""to_track"": ""retrofit""}"
2544.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""533a8e8f-d0c5-421c-b4bb-8190615977d0"", ""timestamp"": ""1769098157.4328578"", ""wagon"": ""id='W0141' length=18.7 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2544.0,WagonMovedEvent,wagon,W0142,"{""from_track"": ""collection1"", ""movement_type"": ""shunting"", ""timestamp"": ""2544.0"", ""to_track"": ""retrofit""}"
2544.0,WagonReadyForRetrofitEvent,unknown,unknown,"{""event_id"": ""38d1b225-c534-40b3-bb8c-d8f7e041a94b"", ""timestamp"": ""1769098157.4337716"", ""wagon"": ""id='W0142' length=25.0 is_loaded=False track='retrofit' source_track_id=None destination_track_id=None arrival_time=None needs_retrofit=True retrofit_start_time=None retrofit_end_time=None status=<WagonStatus.MOVING: 'moving'> coupler_type=<CouplerType.SCREW: 'screw'> workshop_id=None rake_id='transport_rake_collection1_retrofit_1769098157' train_id='T7' rejection_reason=None detailed_rejection_reason=None rejection_time=None collection_track_id=None""}"
2544.0,LocomotiveMovementStartedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""track_19""}"
2549.0,LocomotiveMovementCompletedEvent,locomotive,LOCO_01,"{""from_track"": ""retrofit"", ""to_track"": ""track_19""}"
2549.0,LocomotiveReleasedEvent,locomotive,LOCO_01,"{""event_id"": ""0cdfd8b0-aac8-4ddb-9c2e-af577dba7eec"", ""released_from"": ""yard"", ""timestamp"": ""1769098157.4345355"", ""track"": ""track_19""}"
